Project_ID,Issue_Key,Type,Status,Priority,Title,Description,Description_Text,Description_Code,Story_Point
1,XD-2938,MAINTENANCE,Done,HIGH,"""Sqoop - Unable to create job using MERGE command""","""As a user, I need to use XD Sqoop module to support the merge command. Currently, the SqoopRunner createFinalArguments method forces the requirement for connect, username and password options which are not valid for the merge option. A check of the module type to not force these options being assigned to sqoop arg list would be preferred""","""""""As a user, I need to use XD Sqoop module to support the merge command. Currently, the SqoopRunner createFinalArguments method forces the requirement for connect, username and password options which are not valid for the merge option. A check of the module type to not force these options being assigned to sqoop arg list would be preferred""""""",,5.0
1,XD-2935,FEATURE,Done,MEDIUM,"""Parameterize Merge Options""","""As a user, I'd like to parameterize Merge Options, so I can incrementally consume the delta with the help of megastore.  ""","""""""As a user, I'd like to parameterize Merge Options, so I can incrementally consume the delta with the help of megastore.  """"""",,5.0
1,XD-2934,FEATURE,Done,MEDIUM,"""Parameterize codegen options""","""As a user, I'd like to parameterize CodeGen Options, so I can generate code on the fly as needed.   ""","""""""As a user, I'd like to parameterize CodeGen Options, so I can generate code on the fly as needed.   """"""",,5.0
1,XD-2933,FEATURE,Done,MEDIUM,"""Parameterize import options for Sqoop""","""As a user, I'd like to parameterize all Import Options, so I can eliminate the need for {{args}} option since it gets confusing.""","""""""As a user, I'd like to parameterize all Import Options, so I can eliminate the need for {{args}} option since it gets confusing.""""""",,2.0
1,XD-2931,BUG,Done,URGENT,"""Login page is missing style info when secured""","""If the admin UI is secured, the login page is displayed without any styles.""","""""""If the admin UI is secured, the login page is displayed without any styles.""""""",,1.0
1,XD-2929,FEATURE,Done,MEDIUM,"""Document the use of nested jobs with example""","""As a developer, I'd like to document how to nest batch jobs and workflows in XD, so it will be easy for end-users to use it as reference. ""","""""""As a developer, I'd like to document how to nest batch jobs and workflows in XD, so it will be easy for end-users to use it as reference. """"""",,1.0
1,XD-2928,FEATURE,Done,HIGH,"""Sqoop module SQL generation issue""","""The Sqoop module is generating a SQL statement for --table argument that is not correct for Oracle source.  The Job definition is:  job create sqoop_lookup --definition """"sqoop --command=import --args='--connect=jdbc:oracle:thin:@XXXXXXXXX --driver=oracle.jdbc.OracleDriver --direct --username=********* --password=********* --table=W_LOOKUP_D  --target-dir=/user/zeybeb/ingest/gdw/masterdata/lookup_d --num-mappers=1'"""" --deploy   the --table=W_LOOKUP_D results in Sqoop Object generation:  13:22:59,798 INFO main manager.SqlManager - Executing SQL statement: SELECT t.* FROM W_LOOKUP_D AS t WHERE 1=0 13:22:59,861 ERROR main manager.SqlManager - Error executing statement: java.sql.SQLSyntaxErrorException: ORA-00933: SQL command not properly ended  the SQL shoudl be generate with '<table_name> t' instead of '<table_name> AS t'  The --table argument does not except a schema name. User should be able to provide schema.table_name syntax.  ""","""""""The Sqoop module is generating a SQL statement for --table argument that is not correct for Oracle source.  The Job definition is:  job create sqoop_lookup --definition """"""""sqoop --command=import --args='--connect=jdbc:oracle:thin:@XXXXXXXXX --driver=oracle.jdbc.OracleDriver --direct --username=********* --password=********* --table=W_LOOKUP_D  --target-dir=/user/zeybeb/ingest/gdw/masterdata/lookup_d --num-mappers=1'"""""""" --deploy   the --table=W_LOOKUP_D results in Sqoop Object generation:  13:22:59,798 INFO main manager.SqlManager - Executing SQL statement: SELECT t.* FROM W_LOOKUP_D AS t WHERE 1=0 13:22:59,861 ERROR main manager.SqlManager - Error executing statement: java.sql.SQLSyntaxErrorException: ORA-00933: SQL command not properly ended  the SQL shoudl be generate with '<table_name> t' instead of '<table_name> AS t'  The --table argument does not except a schema name. User should be able to provide schema.table_name syntax.  """"""",,0.0
1,XD-2924,BUG,Done,MEDIUM,"""Ability to tap spark streaming processor output""","""We need to support adding a tap stream that connects to spark streaming processor module's output channel.""","""""""We need to support adding a tap stream that connects to spark streaming processor module's output channel.""""""",,3.0
1,XD-2923,BUG,Done,MEDIUM,"""Not able to connect a pubsub channel to spark streaming module""","""If a spark streaming module is setup to connect to a pub/sub channel (a topic or a tap channel), then it doesn't bind to it.  For instance, if I have a stream """"ingest"""" with a definition """"http | log"""" and want to create another stream as, """"tap:stream:ingest > spark-processor | count"""" then this stream doesn't work.""","""""""If a spark streaming module is setup to connect to a pub/sub channel (a topic or a tap channel), then it doesn't bind to it.  For instance, if I have a stream """"""""ingest"""""""" with a definition """"""""http | log"""""""" and want to create another stream as, """"""""tap:stream:ingest > spark-processor | count"""""""" then this stream doesn't work.""""""",,3.0
1,XD-2922,FEATURE,Done,MEDIUM,"""Upgrade Spark version to 1.3.1""","""As a Spring XD user, I'd like to create streaming pipelines, so I can take advantage of latest specs from both XD and Spark/Spark Streaming.""","""""""As a Spring XD user, I'd like to create streaming pipelines, so I can take advantage of latest specs from both XD and Spark/Spark Streaming.""""""",,3.0
1,XD-2921,FEATURE,Done,MEDIUM,"""Clarify the use of escape quotes for properties in the Sqoop job""","""As a developer, I'd like to add documentation on escape quotes, so when someone using Sqoop job can double escape {{\\\\N}} instead of sending quotes {{'\N'}} to successfully submit the job.""","""""""As a developer, I'd like to add documentation on escape quotes, so when someone using Sqoop job can double escape {{\\\\N}} instead of sending quotes {{'\N'}} to successfully submit the job.""""""",,1.0
1,XD-2920,IMPROVEMENT,Done,MEDIUM,"""Dynamic router should allow to discard messages""","""Currently dynamic router sink has to return a valid queue name. This is problematic when the message should be discarded as part of the routing process. In this case one have to define a stream with {{filter | router}} steps where part of the SpEL is duplicated between {{filter}} and {{router}} modules.  Instead the dynamic router should allow to return null to discard the message and stop further processing. Spring Integration is already providing {{resolution-required}} attribute on {{<router/>}}. ""","""""""Currently dynamic router sink has to return a valid queue name. This is problematic when the message should be discarded as part of the routing process. In this case one have to define a stream with {{filter | router}} steps where part of the SpEL is duplicated between {{filter}} and {{router}} modules.  Instead the dynamic router should allow to return null to discard the message and stop further processing. Spring Integration is already providing {{resolution-required}} attribute on {{<router/>}}. """"""",,2.0
1,XD-2919,FEATURE,Done,MEDIUM,"""Create persistent stream repository""","""As a developer, I'd like to create persistent repository for streams, so I could leverage the persisted metadata and reestablish the streaming pipe under failure conditions.""","""""""As a developer, I'd like to create persistent repository for streams, so I could leverage the persisted metadata and reestablish the streaming pipe under failure conditions.""""""",,5.0
1,XD-2918,FEATURE,Done,MEDIUM,"""Define pluggable runtime SPI""","""As a developer, I'd like to define pluggable runtime SPI, so I have the option to choose the implementation based on deployment targets such as CF, on-prem, Mesos etc.""","""""""As a developer, I'd like to define pluggable runtime SPI, so I have the option to choose the implementation based on deployment targets such as CF, on-prem, Mesos etc.""""""",,5.0
1,XD-2916,FEATURE,Done,MEDIUM,"""Create a Java client for Receptor""","""As a developer, I'd like to create a [java client|https://github.com/markfisher/receptor-client] for Receptor, so I can interact with Diego runtime via Receptor API calls from XD. ""","""""""As a developer, I'd like to create a [java client|https://github.com/markfisher/receptor-client] for Receptor, so I can interact with Diego runtime via Receptor API calls from XD. """"""",,8.0
1,XD-2915,FEATURE,Done,MEDIUM,"""Create Boot based ModuleRunner""","""As a developer, I'd like to build isolated Boot-based {{ModuleRunner}} for use in container-managed environments, so I can run XD without the hard requirement for running _xd-containers_.""","""""""As a developer, I'd like to build isolated Boot-based {{ModuleRunner}} for use in container-managed environments, so I can run XD without the hard requirement for running _xd-containers_.""""""",,8.0
1,XD-2914,FEATURE,Done,MEDIUM,"""Create a pluggable runtime SPI""","""As a developer, I'd like to migrate module deployment from the """"repository"""" abstraction (used for stream/job definitions), so I can create it as a pluggable runtime SPI.""","""""""As a developer, I'd like to migrate module deployment from the """"""""repository"""""""" abstraction (used for stream/job definitions), so I can create it as a pluggable runtime SPI.""""""",,8.0
